Full Name,Nurse Number,Nurse Type,Nurse Department,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Pete Corey,536,NA,Oncology,2,2,2,0,2,0,1,1,1,2,0,2,1,1,2,1,1,1,2,0,0,1,2,2,2,0,0,2,2,2,2,1,2,0,0,0,1,2,0,1,1,2
Paul Jannie,537,LPN,Mental Health,2,0,2,2,1,1,2,1,1,2,0,0,0,0,1,1,1,1,0,2,0,1,2,1,2,0,2,1,1,1,0,1,0,0,0,1,0,1,1,2,2,1
Jan Mohammad,538,RN,Pediatric,0,1,0,2,0,0,0,1,1,1,0,0,2,0,2,2,2,2,2,0,0,1,2,2,1,0,1,2,1,0,2,0,0,2,2,2,2,0,2,0,2,2
Marietta Lillie,539,RN,Mental Health,1,0,1,1,1,1,1,1,2,1,1,1,0,2,1,0,2,2,0,1,1,1,0,1,0,0,1,1,1,2,1,0,1,0,2,1,0,2,1,2,0,0
Gage Zack,540,LPN,Labor,1,2,1,1,0,1,1,0,2,2,1,0,0,0,0,2,2,0,2,2,1,1,1,2,0,2,1,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1
Jimmie Estell,541,NA,Critical Care,2,0,2,1,1,2,2,2,1,2,1,1,1,0,1,1,0,0,1,2,0,1,2,1,0,0,0,2,2,1,2,1,1,0,1,0,0,1,0,0,0,0
Alberta Ali,542,LPN,Surgery,1,1,2,0,1,0,0,2,1,0,2,1,0,1,2,0,0,2,0,0,2,1,0,2,0,1,1,1,1,2,2,1,1,1,2,1,2,2,2,0,1,2
Vivian Lena,543,RN,Oncology,1,0,2,0,1,1,2,2,0,2,2,1,2,1,1,0,2,1,0,1,2,2,2,2,0,0,2,0,0,1,0,2,1,2,1,2,1,2,2,1,2,1
Melanie Kevon,544,RN,Pediatric,2,0,0,1,1,2,0,1,1,2,2,2,2,0,0,2,1,1,1,0,1,0,1,1,2,2,0,0,2,2,0,1,2,0,0,0,0,1,1,1,1,1
Minnie Zoe,545,RN,Labor,1,1,0,0,1,2,2,2,0,2,1,2,1,2,2,0,1,0,2,2,1,2,0,0,1,1,1,2,0,1,1,0,2,1,1,1,2,0,2,1,1,0
Cameron Rodney,546,NA,Pediatric,0,2,2,1,0,1,0,1,1,0,1,1,0,0,2,2,1,0,0,1,2,0,1,2,1,0,1,0,1,0,2,1,2,0,1,1,0,0,1,2,1,2
Marlene Edison,547,LPN,Mental Health,0,1,2,2,1,2,0,0,0,0,2,1,1,2,0,0,0,1,2,0,1,1,1,1,1,2,2,0,2,0,0,2,0,1,2,2,2,2,1,0,2,1
Carol Ernesto,548,RN,Oncology,1,1,2,1,2,0,2,1,2,0,2,0,0,1,0,2,0,0,2,1,2,1,2,2,0,2,2,2,2,1,0,2,1,0,1,2,1,1,2,1,1,1
Hermine Tina,549,LPN,Mental Health,1,1,0,0,1,0,0,2,0,0,0,1,1,1,2,2,2,2,0,0,1,2,1,2,0,0,1,2,0,2,2,1,2,1,1,0,0,1,2,1,2,2
Nelle Eligah,550,RN,Family,0,1,2,0,2,1,2,0,1,0,1,0,0,1,0,1,0,1,2,2,0,1,1,0,1,1,1,0,2,1,1,2,0,1,2,0,0,1,0,1,1,2
Roderick Duane,551,RN,Surgery,1,2,0,0,0,2,1,2,0,1,1,2,1,2,0,1,2,0,1,2,2,2,2,0,2,1,2,1,2,2,2,2,1,1,1,2,0,2,2,0,2,2
Bailey Madeleine,552,NA,Critical Care,2,0,0,0,0,2,1,0,1,2,0,1,1,0,1,1,2,1,0,1,1,1,1,1,0,1,1,2,2,0,1,0,1,0,1,2,1,2,2,1,0,0
Ashely Theadore,553,LPN,Family,2,1,0,0,1,1,0,2,1,1,0,1,2,2,0,2,1,1,1,0,1,2,0,2,1,0,1,1,1,0,0,0,2,1,0,1,1,2,2,0,2,2
Kya Otto,554,RN,Forensic,0,1,1,0,2,1,2,2,0,0,2,1,1,0,2,2,2,0,2,1,2,0,1,0,2,1,0,2,0,1,0,2,1,2,1,1,0,1,0,1,0,1
Ilene Elda,555,RN,Mental Health,2,2,2,2,0,0,0,1,1,2,0,1,0,1,2,2,1,2,0,1,0,2,0,2,0,1,0,0,2,0,0,0,2,2,1,1,1,2,2,2,1,1
Freida Mercedes,556,LPN,Mental Health,2,2,1,2,1,2,0,0,2,1,2,1,0,0,0,1,0,2,1,1,0,0,1,2,1,1,0,0,1,1,1,0,2,2,2,2,1,1,0,0,0,0
Earle Harry,557,RN,Labor,2,1,2,1,2,1,1,2,2,0,2,2,1,0,0,2,1,0,2,0,2,2,1,2,0,0,1,2,1,0,1,2,0,1,1,0,2,1,0,0,2,0
Bradley Hector,558,LPN,Surgery,0,1,0,0,1,1,2,0,0,1,1,0,2,2,2,1,2,1,0,1,0,2,2,2,1,2,1,2,2,1,2,1,1,0,0,2,1,0,0,1,0,1
Juan Roscoe,559,NA,Mental Health,0,0,0,1,0,2,1,1,2,0,1,2,0,2,2,1,1,2,1,2,0,2,2,2,1,0,2,2,0,1,0,1,1,0,2,0,0,0,0,0,2,0
Heidi Opal,560,LPN,Critical Care,1,2,1,2,2,0,2,2,1,2,1,1,1,2,2,0,2,2,0,0,1,1,2,2,0,0,2,0,2,2,2,0,1,0,0,2,1,2,0,0,2,2
Pleasant Hollis,561,RN,Pediatric,0,0,0,0,2,2,0,1,2,2,2,1,0,2,0,1,2,0,2,2,1,0,1,0,0,0,1,1,1,2,1,1,2,0,1,0,0,0,1,2,0,0
Boris Doyle,562,LPN,Surgery,2,2,2,1,2,0,0,1,1,1,2,2,1,1,1,0,0,1,1,2,0,2,1,1,2,2,2,0,0,0,2,0,0,2,0,1,2,1,2,2,2,1
Floy Rosalinda,563,RN,Labor,2,1,0,1,2,0,1,0,1,0,0,2,0,0,1,2,0,1,2,1,1,0,0,1,2,1,0,0,0,1,1,2,1,2,2,0,2,1,0,2,1,1
Ira Sim,564,NA,Pediatric,0,0,0,2,1,0,2,1,0,0,0,1,1,0,0,1,1,2,1,0,2,1,0,0,0,0,1,1,0,2,1,1,1,2,2,0,0,2,2,2,0,1
Refugio Cyrus,565,NA,Pediatric,1,0,1,0,1,2,1,2,2,1,0,0,2,0,0,1,0,1,1,1,0,0,1,0,0,2,2,1,1,1,2,1,0,2,2,0,2,1,0,1,0,1
Emile Wilma,566,NA,Pediatric,0,0,2,1,0,1,1,1,0,2,0,0,1,1,1,1,0,2,1,0,0,1,2,2,2,0,1,1,1,2,0,1,0,2,2,0,1,2,1,0,2,1
Elbert Morton,567,LPN,Labor,1,1,2,0,0,0,1,1,0,2,2,1,1,1,2,0,2,0,1,0,1,1,2,1,0,1,2,2,2,2,2,1,1,1,2,1,1,0,1,0,0,0
Rosemarie Freeman,568,NA,Critical Care,2,2,2,2,1,1,2,1,2,2,0,1,0,1,1,2,2,0,1,1,0,1,0,1,0,1,1,1,1,2,0,2,2,0,1,1,0,0,2,2,1,2
Julius Lucy,569,NA,Midwife,0,1,1,1,2,2,1,2,1,1,2,1,2,1,2,1,1,0,2,1,1,1,1,2,1,0,1,0,0,2,1,0,2,2,1,1,1,2,1,0,2,2
Rowland Katharine,570,NA,Pediatric,0,1,0,1,1,0,1,1,1,2,1,2,0,0,2,2,0,0,2,0,1,2,0,1,1,1,0,2,0,1,2,0,2,2,2,0,2,2,1,2,2,2
Norton Edwin,571,RN,Family,0,1,0,0,1,0,1,1,2,0,2,0,2,2,1,1,2,2,0,2,0,2,2,1,0,0,1,1,1,0,1,1,0,2,2,1,1,1,1,2,0,2
Lynette Ronald,572,RN,Pediatric,0,0,1,0,0,1,0,1,0,1,2,2,1,1,1,2,0,1,0,1,0,0,2,2,1,2,0,0,1,1,0,2,1,0,2,2,1,0,2,1,0,0
Agnes Kurt,573,LPN,Critical Care,0,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,0,0,1,0,0,1,1,0,2,0,2,2,1,0,1,2,1,2,2,2,0,0,2,1,1
Crystal Stefanie,574,NA,Surgery,1,0,0,2,0,2,1,0,0,0,1,1,0,0,0,1,2,1,1,1,2,0,1,2,2,2,0,1,0,1,1,2,1,1,2,1,1,2,1,0,0,1
Maude Solomon,575,NA,Family,2,2,2,1,0,2,2,1,1,0,2,0,0,2,0,1,2,2,0,1,1,2,2,1,2,2,2,2,0,1,2,2,1,2,1,2,1,2,1,0,0,2
Sonia Bailey,576,RN,Surgery,1,1,1,2,2,0,0,2,1,2,1,0,0,2,0,1,0,1,0,1,2,0,1,2,2,0,2,2,2,0,1,0,0,1,2,0,2,1,1,1,1,2
Monica Javier,577,NA,Pediatric,0,1,1,0,2,1,2,0,1,0,1,0,1,1,0,2,0,1,1,1,1,1,1,1,2,0,0,1,0,2,1,1,2,1,2,2,2,0,0,1,2,0
Chesley Chaim,578,LPN,Surgery,0,1,1,0,0,2,1,0,0,1,2,2,0,2,0,2,1,2,0,1,0,0,2,2,0,1,0,2,2,0,2,1,0,2,1,2,0,0,1,2,2,2
Cleora Wilson,579,NA,Critical Care,1,1,1,1,2,0,1,1,1,0,0,2,2,0,1,1,0,1,0,2,0,1,1,2,0,2,2,0,0,0,0,1,0,2,2,0,0,1,2,1,1,0
Otha Sofia,580,NA,Forensic,1,0,2,2,2,1,1,2,2,1,1,0,1,2,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,2,2,0,2,1,1,0,2,2,1,1,1,2
Felicity Levi,581,NA,Pediatric,2,2,0,2,1,1,1,0,1,1,0,1,1,0,0,0,0,2,1,1,2,1,0,0,0,1,0,1,2,2,0,2,1,2,0,0,2,1,1,1,0,1
Bridgette Stanley,582,RN,Surgery,1,2,0,1,0,2,0,2,1,2,2,0,1,2,2,2,1,1,0,2,0,2,2,2,1,1,0,0,0,0,0,2,2,0,2,0,2,2,0,2,0,0
Mayme Leonora,583,LPN,Oncology,0,2,2,2,0,1,0,1,2,2,0,1,0,2,0,2,0,1,1,0,2,1,2,0,1,2,1,2,2,1,0,1,2,0,1,0,2,1,1,0,2,0
Fredrick Yvette,584,LPN,Forensic,1,0,2,1,0,1,0,1,2,2,1,0,1,1,2,2,2,0,0,0,0,0,0,2,0,1,2,2,1,0,0,2,2,0,2,0,1,2,0,2,0,2
Clay Florene,585,NA,Surgery,0,0,2,2,2,0,1,1,0,2,2,2,2,2,1,2,2,0,1,0,1,1,0,2,1,2,0,0,1,2,0,1,1,0,0,2,2,2,0,0,2,2
Isiah Alonzo,586,LPN,Family,2,2,1,0,2,2,1,0,1,1,0,2,2,0,2,1,1,2,2,2,1,0,2,0,2,0,0,1,0,0,1,2,0,2,2,0,0,1,0,1,0,1
Marc Murray,587,LPN,Oncology,0,2,0,1,2,2,2,2,0,2,0,1,1,2,2,1,0,0,2,0,0,0,0,1,1,1,2,0,1,0,1,1,2,2,1,0,0,1,2,1,0,0
Tricia Keely,588,NA,Family,1,2,0,1,0,0,2,2,1,2,2,0,0,2,0,1,0,0,0,1,2,2,2,2,1,1,1,1,1,1,1,0,1,2,0,2,2,2,0,0,0,2
Ramon Rachel,589,LPN,Midwife,1,1,0,2,1,1,0,1,0,2,0,1,0,1,0,1,2,1,1,0,0,0,2,0,1,2,2,2,2,2,1,0,0,1,2,1,0,1,2,2,2,1
Molly Elda,590,NA,Family,1,1,1,2,1,0,2,0,2,1,2,2,2,0,0,1,0,2,0,2,2,1,1,1,0,1,0,1,0,2,2,2,1,1,2,1,0,1,1,0,0,1
Vertie Amy,591,NA,Labor,2,2,0,0,0,0,1,0,2,1,0,2,2,2,0,2,0,1,2,2,1,0,0,0,1,2,0,1,0,1,2,1,1,1,1,0,0,0,1,1,0,1
Gale Dan,592,NA,Critical Care,2,2,0,0,2,2,2,2,2,1,1,2,1,0,0,2,2,0,0,2,1,2,2,0,2,2,2,0,1,1,0,2,0,2,1,0,1,2,0,0,1,2
Morris Trevion,593,RN,Surgery,0,0,1,0,2,2,1,0,2,0,1,1,2,1,2,2,1,1,2,0,0,2,0,0,2,0,2,0,2,1,2,0,2,2,2,1,2,2,2,2,0,2
Grady Maybelle,594,LPN,Surgery,1,1,1,0,0,2,1,2,1,1,1,2,2,0,0,2,0,0,0,2,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,2,0,1,2,1,2,2
Stormy Brenda,595,LPN,Oncology,1,0,1,2,2,1,1,0,0,2,1,1,0,1,2,1,0,0,1,1,1,0,0,0,1,0,0,2,1,1,1,1,1,1,0,0,0,2,2,0,1,0
Emmit Rosella,596,LPN,Surgery,1,0,0,2,0,0,0,2,1,1,2,1,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,2,2,0,0,1,0,1,1
Frances Hildred,597,RN,Pediatric,0,1,2,0,0,1,2,2,0,2,1,1,1,1,0,2,0,0,1,2,2,0,2,2,1,1,1,2,1,1,0,0,2,1,2,1,1,2,0,0,0,1
Sadie Laurie,598,RN,Critical Care,0,1,2,1,2,2,2,0,2,0,1,2,1,2,2,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,2,1,2,1,2,2,1,1,0,2
Asa Toby,599,RN,Oncology,2,0,1,2,0,1,2,0,0,1,1,2,1,0,1,1,1,2,0,1,1,0,0,2,2,2,2,0,0,2,1,1,0,1,2,1,0,1,0,2,0,0
Federico Ana,600,RN,Oncology,1,2,0,0,1,0,1,1,0,0,1,2,2,1,2,2,0,1,0,1,1,2,2,2,0,0,0,2,2,2,0,0,0,2,1,2,0,1,2,1,2,1
Valerie Gladys,601,LPN,Forensic,0,0,0,1,1,1,0,2,2,0,2,2,2,1,2,1,0,0,0,0,1,2,2,0,1,0,2,0,2,1,1,1,1,2,0,1,1,2,1,2,1,0
Gregory Zane,602,RN,Critical Care,2,2,1,2,2,0,1,0,0,2,2,1,2,0,1,2,1,0,0,1,1,0,1,0,1,0,2,0,2,2,2,2,2,2,1,1,0,0,2,0,0,2
Ilene Tessa,603,NA,Surgery,2,1,2,0,0,0,1,2,1,0,2,0,2,1,2,1,2,2,1,1,1,0,1,1,1,2,0,0,0,1,2,0,1,0,2,1,0,2,0,2,1,1
Leopold Nella,604,NA,Forensic,2,0,1,1,1,1,2,0,1,2,2,2,0,2,0,0,0,1,2,0,2,0,0,1,1,0,2,2,1,1,2,1,2,0,1,1,1,1,1,0,0,0
Janay Georgia,605,RN,Family,1,1,1,2,1,1,1,0,2,2,0,1,0,2,0,1,1,2,0,1,0,2,0,0,1,2,2,2,1,1,1,0,0,0,2,1,1,2,0,1,2,2
Bridgette Keith,606,NA,Labor,0,1,0,1,1,2,0,1,0,1,0,2,2,0,1,0,2,1,2,0,0,1,2,0,1,1,2,1,2,2,2,0,1,2,2,1,1,0,0,0,1,0
Curtis Josefa,607,LPN,Mental Health,1,0,1,1,2,0,1,1,2,0,2,0,0,1,2,2,0,0,0,1,0,2,0,0,0,0,2,1,1,0,2,0,0,1,0,0,2,0,1,1,2,1
Carly Mattie,608,LPN,Labor,1,1,2,1,0,0,2,0,2,2,0,2,2,1,0,0,0,2,2,2,2,2,0,1,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,1,2,1
Bart Kandice,609,NA,Pediatric,1,0,0,1,0,0,0,2,0,1,2,2,2,0,2,1,0,2,2,0,1,0,2,1,2,0,1,1,2,0,0,1,2,2,2,2,1,1,1,2,1,0
Alphonso Alannah,610,RN,Oncology,2,2,0,2,2,0,0,2,0,1,0,2,0,2,1,1,2,0,0,2,1,2,1,2,1,2,1,0,1,0,1,1,0,1,1,0,1,2,1,1,2,0
Santiago Douglas,611,LPN,Surgery,1,0,1,2,1,2,2,2,1,2,1,2,0,1,0,2,1,0,0,2,2,0,0,0,2,2,1,0,1,1,1,0,1,0,1,1,1,2,2,0,0,0
Kimberley Domingo,612,RN,Midwife,2,2,1,0,2,1,1,0,2,1,1,0,0,2,0,2,2,2,2,2,0,0,1,0,0,2,0,0,2,2,0,0,2,1,2,0,0,1,1,0,1,2
Nina Mina,613,NA,Midwife,0,0,0,0,1,0,1,1,2,2,1,2,2,1,0,2,2,2,0,2,0,2,1,1,2,2,0,0,1,0,0,2,2,0,2,1,1,2,2,2,0,1
Beula Stacey,614,LPN,Midwife,0,1,0,1,0,1,2,0,0,0,1,0,0,0,2,2,2,2,0,2,1,2,1,2,1,2,1,2,2,0,0,1,0,0,1,2,2,1,1,2,1,1
Linnie Ila,615,NA,Critical Care,0,2,0,1,0,2,0,0,2,0,2,2,0,2,2,2,1,2,2,1,0,0,2,0,0,0,0,2,1,0,1,0,2,2,0,1,2,2,2,1,0,1
Alvaro Jodie,616,LPN,Critical Care,1,1,0,1,0,1,1,0,2,0,1,2,1,2,0,1,2,2,1,0,2,0,2,0,2,0,2,2,2,0,1,1,1,0,0,0,2,0,0,0,0,1
Lillie Paul,617,RN,Mental Health,1,2,2,1,0,2,0,1,0,1,0,1,0,0,1,1,2,0,2,1,1,0,0,2,2,1,2,2,0,2,0,1,0,1,1,0,1,2,0,2,1,2
Markus Bert,618,RN,Critical Care,1,1,1,0,1,0,0,0,1,0,1,2,0,1,2,0,1,1,0,0,2,2,0,0,0,0,0,1,1,2,0,1,2,1,1,1,1,0,0,0,1,2
Orlando Cathleen,619,RN,Labor,1,0,0,2,1,2,1,2,2,1,1,1,1,1,2,1,0,1,0,1,0,2,0,0,2,2,0,0,1,1,2,1,0,0,1,0,1,2,1,1,0,1
Mozelle Albert,620,RN,Labor,1,0,2,1,2,0,2,0,0,2,2,0,1,1,0,0,0,0,1,0,1,2,1,1,0,0,1,1,1,1,2,1,1,0,1,2,0,2,2,2,0,2
Kennedy Leland,621,RN,Pediatric,1,0,0,2,2,0,0,2,0,1,1,0,2,0,1,1,1,1,2,0,1,0,2,2,1,0,2,1,0,1,0,1,0,2,0,0,2,2,0,1,0,2
Israel Elvis,622,LPN,Forensic,0,1,2,2,2,2,1,2,0,2,2,0,2,1,2,2,0,2,2,2,2,1,2,2,0,2,2,2,2,0,0,2,2,1,2,1,1,2,0,0,2,2
Marvin Delbert,623,NA,Surgery,1,0,2,0,0,1,2,0,0,2,2,1,2,1,0,2,1,2,0,1,2,1,1,1,0,2,0,0,0,2,1,0,1,2,2,0,0,0,1,0,2,1
Christian Anna,624,NA,Family,2,1,2,1,1,0,1,1,2,2,2,2,1,0,1,2,2,0,2,0,0,2,0,1,1,0,0,0,0,2,2,2,2,1,1,1,1,0,0,1,0,0
Sebastian Avis,625,NA,Pediatric,2,2,0,2,2,1,2,1,2,1,2,2,0,1,1,1,2,1,0,0,2,0,1,1,2,2,1,0,1,2,0,2,1,2,1,0,1,1,2,2,2,2
Malik Lillie,626,NA,Mental Health,1,1,1,2,0,1,2,0,0,2,2,1,2,2,0,2,1,1,1,1,1,0,0,0,1,1,0,2,1,2,0,1,2,0,0,1,0,2,0,1,2,2
Annis Curt,627,RN,Forensic,1,2,1,2,2,1,2,2,1,2,2,0,1,0,0,2,1,1,0,2,2,0,2,0,0,0,0,1,0,1,0,2,1,0,2,2,1,0,1,0,2,1
Bambi Ronny,628,LPN,Mental Health,0,2,1,1,0,0,0,0,1,2,0,2,2,1,0,1,2,0,0,2,1,0,2,1,1,2,2,0,1,2,0,1,2,0,0,2,1,2,2,2,2,0
Magdalene Micky,629,RN,Mental Health,1,2,0,1,0,2,0,1,1,2,0,2,1,2,2,1,1,2,2,0,1,1,2,2,2,1,1,2,0,1,1,2,2,1,1,2,1,1,1,2,0,1
Benny Wayne,630,RN,Family,0,0,2,0,0,1,2,1,1,0,2,1,1,2,0,0,1,1,2,1,2,0,0,1,0,1,1,2,0,2,1,0,0,2,2,0,1,0,0,0,2,0
Jamar Travis,631,RN,Forensic,2,2,1,1,1,0,2,0,2,1,2,1,0,2,2,2,2,0,1,2,1,2,1,2,2,1,2,0,2,0,0,0,0,2,0,2,1,1,1,1,0,1
Genevieve Howard,632,LPN,Mental Health,1,0,1,1,0,2,2,1,1,2,0,1,2,2,0,0,1,2,0,0,1,1,0,2,2,2,0,2,2,0,2,1,0,1,1,0,1,0,0,0,0,0
Cornelious Raven,633,NA,Oncology,0,1,1,2,1,0,2,1,1,2,2,1,2,1,2,1,2,2,1,2,2,1,2,2,0,2,1,1,0,1,1,2,0,2,0,0,0,2,2,0,0,2
Ellsworth Rory,634,RN,Forensic,2,2,2,0,1,2,0,2,2,0,1,1,1,0,2,1,1,1,2,1,0,1,2,2,0,0,0,0,1,1,1,0,2,0,2,2,2,0,1,2,0,2
Monique Toriano,635,NA,Pediatric,0,2,2,0,1,1,2,2,0,1,0,1,1,2,0,0,2,1,0,2,0,1,0,2,0,0,1,0,2,0,1,1,2,2,1,1,0,1,0,1,1,2
Nicole Clay,636,LPN,Critical Care,2,0,2,2,0,2,0,2,0,1,2,0,1,2,1,1,1,1,1,0,0,0,1,2,2,0,2,2,2,2,1,2,1,1,2,2,0,1,1,0,2,1
Lynda Linda,637,RN,Family,0,1,2,1,2,1,0,2,0,2,2,2,0,0,1,1,1,2,0,2,1,1,0,0,0,0,2,2,1,0,2,1,1,1,1,1,2,2,1,1,0,0
Alberta Jackson,638,NA,Surgery,0,2,0,0,0,2,2,0,1,2,2,1,2,1,0,0,1,0,1,1,1,0,0,1,2,1,0,2,0,1,1,0,1,2,0,2,2,0,1,2,0,0
Eldridge Katherine,639,NA,Critical Care,1,1,2,2,2,2,2,0,0,0,1,2,1,0,1,0,2,0,0,0,0,0,0,1,2,0,2,1,2,1,1,1,1,1,1,0,1,1,0,1,0,2
Greta Reid,640,RN,Mental Health,0,1,1,0,1,2,1,2,1,1,0,2,1,1,2,1,1,2,1,0,1,2,0,0,0,1,2,2,0,2,2,2,1,1,2,1,0,2,2,0,0,2
Pasquale Javon,641,RN,Pediatric,1,2,1,2,0,0,2,2,1,1,2,0,0,0,1,1,2,1,2,0,1,2,0,0,2,2,0,1,2,1,2,0,1,2,2,0,2,2,2,0,1,0
Maria Isabelle,642,LPN,Pediatric,1,0,2,0,0,1,0,2,1,2,2,2,1,2,0,0,2,2,1,2,2,2,1,1,1,0,2,1,2,1,1,2,1,2,0,2,2,1,2,2,0,2
Ashlee Regina,643,LPN,Family,0,1,0,0,2,0,2,0,0,2,2,1,1,2,2,0,1,2,0,0,0,0,0,1,2,0,2,1,0,1,2,0,1,1,2,1,2,0,0,2,2,1
Neva Tamara,644,LPN,Forensic,0,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2
Cloyd Vito,645,LPN,Family,0,1,2,1,1,2,2,1,1,1,1,0,1,2,0,0,2,1,2,2,2,0,0,1,1,0,2,2,1,1,1,1,1,0,2,0,1,2,0,2,2,2
Bill Elliott,646,LPN,Mental Health,1,0,1,1,1,0,0,0,1,2,0,0,2,0,1,0,1,1,0,0,1,2,1,0,1,1,2,0,1,0,1,2,2,2,0,0,1,2,1,0,0,1
Della Arlin,647,LPN,Midwife,2,0,0,2,1,1,0,1,1,1,0,2,0,2,2,2,1,0,2,2,1,1,0,2,0,1,1,0,0,0,2,1,1,2,2,0,1,2,1,1,0,0
Hollie Geraldine,648,LPN,Mental Health,2,1,2,1,0,2,1,1,1,0,0,0,1,1,2,0,1,0,1,2,2,1,2,2,1,0,1,0,0,1,2,0,0,0,0,1,0,2,0,2,2,0
Savion Willis,649,RN,Forensic,0,2,2,1,1,0,1,2,0,0,0,2,2,2,1,1,1,0,0,2,0,0,2,1,1,2,1,0,0,0,2,2,2,2,0,0,0,0,1,0,0,1
Rufus Carlo,650,LPN,Labor,0,1,0,2,2,0,1,2,0,1,1,1,0,2,1,2,2,0,1,2,0,2,1,0,2,0,1,2,2,2,0,2,1,2,2,0,2,0,0,1,0,2
Marlin Lon,651,LPN,Family,0,1,1,1,1,0,0,1,2,0,2,1,0,0,1,1,0,2,1,0,1,2,1,1,2,2,1,2,1,0,1,0,2,1,0,2,2,1,0,1,2,2
Amira Cornell,652,LPN,Mental Health,0,0,0,1,0,0,1,1,1,1,2,1,1,0,2,2,1,2,1,1,2,1,2,0,0,1,1,1,0,2,1,2,2,2,0,1,0,0,0,2,0,2
Verda Worth,653,RN,Oncology,2,2,1,0,2,1,2,0,1,1,1,2,2,2,0,2,0,1,2,0,0,0,1,0,0,2,0,2,2,2,0,1,0,1,0,1,1,2,2,0,0,1
Robert Martina,654,NA,Critical Care,2,2,0,2,2,2,1,1,1,1,0,1,2,0,2,0,1,2,2,0,2,0,2,2,1,2,2,1,0,2,0,0,1,1,2,2,2,0,2,0,2,0
Ramon Ezekiel,655,RN,Mental Health,0,1,0,1,1,2,2,1,0,2,1,1,2,1,0,0,2,0,1,1,1,2,2,1,2,2,0,1,2,2,1,0,0,2,0,2,0,1,0,2,1,1
Kenny Dale,656,NA,Midwife,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,0,0,1,2,1,2,2,2,2,1,1,1,1,1,1,1,0,2,2,0,2,2,0,2,0,1,2
Polly Boyd,657,LPN,Family,2,1,0,2,2,1,2,2,1,1,0,1,0,0,1,0,1,0,1,1,1,2,2,1,0,2,1,1,2,1,0,2,1,0,1,1,0,1,0,2,1,0
Harvey Ruby,658,LPN,Oncology,0,1,2,0,1,1,0,0,2,1,1,0,1,0,1,2,0,2,1,2,1,0,0,0,2,2,2,1,2,0,2,1,0,2,0,1,1,2,1,0,0,2
Madeline Candace,659,RN,Pediatric,2,0,0,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,1,1,2,2,0,2,1,0,1,1,2,1,1,1,1,2,1,2,0,0,1,0,2,2
Marina Rashad,660,NA,Family,2,0,2,0,2,1,1,0,2,1,0,1,1,2,1,0,1,0,0,0,2,0,0,0,0,0,1,2,0,1,2,0,2,1,1,1,2,1,2,2,0,2
Luisa Mercedes,661,LPN,Mental Health,1,1,0,1,0,0,0,2,2,2,1,1,2,1,1,0,2,0,1,1,2,0,1,0,2,1,0,2,2,1,2,1,2,2,0,2,2,0,0,2,1,0
Myron Luana,662,NA,Family,0,2,0,2,1,2,1,0,0,0,1,0,0,2,2,2,0,0,1,0,2,0,2,2,2,2,2,1,0,0,2,0,1,2,2,0,1,1,0,2,0,0
Hardy Nathalie,663,LPN,Critical Care,2,2,2,0,2,1,1,1,1,0,2,1,0,2,2,0,1,2,1,1,0,2,0,1,1,0,0,2,1,2,2,1,2,1,1,1,2,0,2,0,1,2
Bobby Angelica,664,LPN,Forensic,0,0,2,0,2,1,1,0,2,0,2,1,1,1,2,1,1,2,2,0,0,1,0,0,1,2,2,2,2,1,2,2,0,2,1,0,1,0,0,0,1,2
Jeanne Carter,665,LPN,Midwife,1,2,2,2,0,1,2,0,2,1,2,2,0,1,1,0,0,2,0,1,2,1,2,0,1,1,2,0,0,0,0,2,2,0,1,2,0,0,1,0,1,2
Julie Josue,666,RN,Forensic,1,1,0,1,0,0,0,1,2,0,0,0,1,0,0,2,2,0,1,2,0,1,2,2,0,2,2,0,0,2,1,1,2,2,2,2,0,0,1,1,2,1
Sammie Mary,667,NA,Midwife,1,2,2,2,2,0,0,2,2,2,2,1,1,2,1,1,0,2,0,2,2,0,1,1,2,0,2,2,1,2,1,1,2,2,2,1,0,2,1,2,1,0
Brain Delora,668,LPN,Labor,2,1,2,1,1,2,0,2,1,1,1,2,2,0,1,1,1,0,1,1,2,1,1,2,0,2,1,0,1,2,0,1,2,1,2,2,0,2,2,1,0,0
Gay Eudora,669,LPN,Mental Health,1,0,0,2,0,0,1,1,0,0,2,1,2,0,2,1,0,1,1,1,0,0,1,2,2,1,2,0,2,0,1,0,2,1,1,2,0,2,2,1,2,0
Parker Bart,670,RN,Surgery,0,2,1,0,2,0,2,2,2,0,0,2,2,1,2,0,2,1,0,2,1,0,0,2,1,0,1,0,0,1,2,0,1,0,2,0,1,1,1,2,2,0
