Full Name,Nurse Number,Nurse Type,Nurse Department,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Addie Harmony,536,NA,Surgery,1,1,0,1,1,1,2,0,0,0,1,1,0,0,1,2,0,1,2,2,1,2,1,0,0,0,2,0,1,2,0,0,0,2,2,0,1,1,2,1,0,2
Jamison Doyle,537,NA,Pediatric,1,0,2,2,0,0,0,1,1,0,2,2,2,1,2,1,0,2,1,2,0,2,0,1,0,1,0,0,2,0,0,0,1,2,1,1,1,1,0,1,2,1
Angelo Hilbert,538,RN,Oncology,1,2,0,1,2,0,2,0,2,0,0,0,0,0,2,1,0,2,1,2,0,0,0,1,2,2,0,0,0,2,0,0,2,2,0,2,1,1,0,2,2,2
Mitchel Maria,539,LPN,Oncology,1,1,2,1,2,1,2,2,0,0,0,1,0,0,0,2,2,2,0,2,0,0,0,0,1,2,0,1,1,1,0,1,1,2,0,0,1,0,1,2,0,0
Lois Julianne,540,RN,Surgery,1,2,0,0,0,0,0,1,0,2,1,1,1,2,1,0,0,0,0,1,1,0,1,2,2,2,0,0,0,2,2,2,1,0,0,2,0,2,0,2,2,1
Maria Kathrine,541,NA,Pediatric,2,2,1,2,0,2,1,1,2,0,2,0,0,0,0,2,0,0,1,1,0,0,1,1,0,2,1,1,0,1,2,1,0,0,1,2,2,0,2,2,2,2
Robin Magdalene,542,RN,Surgery,2,1,2,1,2,2,0,1,1,2,2,0,1,2,2,0,1,1,1,0,2,1,2,0,1,1,1,2,2,2,0,2,0,1,1,0,1,2,1,1,1,2
Margaret Desiree,543,NA,Oncology,0,1,2,1,0,0,0,0,0,0,1,1,1,1,0,2,0,2,2,2,1,2,2,2,0,2,0,1,1,0,1,1,1,1,0,1,0,0,0,2,1,1
Ed Addie,544,RN,Pediatric,2,0,0,2,2,0,1,1,0,0,2,2,2,2,2,0,0,2,2,0,1,0,0,0,1,0,2,2,1,1,2,0,1,1,2,1,0,1,2,1,1,2
Wilda Zoie,545,LPN,Pediatric,0,1,2,0,0,2,2,0,1,2,2,2,1,2,0,1,0,2,0,1,1,0,0,2,1,2,1,0,2,2,1,0,0,2,1,1,2,0,2,0,0,2
Gregg Carter,546,LPN,Oncology,0,2,1,0,2,0,2,2,0,1,2,0,2,0,1,1,1,2,0,2,1,1,2,0,2,0,0,0,1,2,1,0,0,0,2,0,0,0,1,2,1,2
Wilson Trent,547,RN,Surgery,2,1,1,2,0,1,2,2,2,1,2,0,1,0,0,0,2,2,0,1,2,2,0,2,1,0,0,2,1,2,2,0,0,0,2,1,2,1,0,0,1,1
Dwayne Danny,548,NA,Oncology,0,2,0,0,2,2,1,0,0,0,0,2,0,1,0,2,1,0,1,2,1,2,2,0,2,1,2,0,0,0,1,2,2,0,2,2,0,0,2,1,2,1
Freda Dellia,549,LPN,Oncology,2,0,1,2,0,2,1,1,2,2,0,1,2,0,0,2,0,0,2,1,2,2,1,1,1,2,0,0,0,2,0,2,1,1,1,1,2,0,1,2,1,0
Dale Kirsten,550,NA,Surgery,2,0,2,2,0,2,0,0,2,2,1,0,1,0,2,2,1,0,1,2,1,0,0,1,2,0,0,0,2,2,2,1,2,1,0,1,0,2,0,1,0,1
Charline Filomena,551,LPN,Pediatric,2,1,1,0,1,2,1,1,0,1,1,0,0,2,2,1,0,2,1,1,0,0,2,0,1,0,1,0,1,0,1,1,1,1,0,2,1,1,2,2,2,0
Seth Emmanuel,552,NA,Oncology,1,1,0,1,0,1,0,0,0,0,0,1,2,2,2,2,1,0,1,1,1,0,0,1,0,1,1,1,2,2,0,0,1,0,2,0,0,2,1,2,1,1
Carmella Demetria,553,RN,Pediatric,0,2,1,1,2,0,0,1,0,2,1,2,0,1,1,2,1,0,2,1,0,1,0,1,1,2,2,2,2,2,0,2,0,2,2,1,2,0,1,2,2,2
Nichelle Nita,554,LPN,Surgery,0,1,0,1,2,2,1,0,2,1,0,1,2,1,0,2,2,2,1,0,1,2,0,0,2,0,2,0,2,2,0,0,2,2,1,2,2,0,2,1,0,2
Alexis Wilfred,555,RN,Pediatric,2,0,1,0,0,2,1,2,0,0,1,1,1,1,1,1,2,0,2,1,2,0,2,0,0,2,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0
Fay Donnie,556,RN,Pediatric,2,1,2,2,1,1,0,2,1,0,0,0,2,2,0,0,1,2,0,0,2,0,2,2,0,0,0,0,0,0,1,0,2,2,1,1,1,2,2,2,2,1
Devontae Edwin,557,RN,Surgery,2,1,2,2,1,2,1,1,0,1,2,0,0,2,2,2,1,1,1,2,2,0,0,1,0,2,0,1,2,1,2,2,1,1,0,0,1,0,2,0,2,2
Patricia Gretchen,558,NA,Surgery,1,1,2,2,0,0,0,1,0,1,1,2,1,0,1,2,0,1,1,1,2,2,2,2,0,0,0,2,2,0,1,0,2,2,2,1,0,0,0,2,0,0
Jerry Cesar,559,RN,Pediatric,2,2,0,0,2,1,2,0,2,1,0,0,1,1,0,0,0,0,0,2,1,1,0,0,1,0,1,0,1,0,2,0,1,2,1,2,2,2,2,0,0,1
Agatha Freddy,560,NA,Surgery,1,0,2,1,0,2,1,0,0,2,2,0,1,1,2,2,2,2,0,1,0,0,1,2,1,2,2,2,1,1,2,2,2,1,1,2,0,1,0,0,0,2
Alfred Maura,561,LPN,Surgery,2,1,0,1,0,0,2,0,0,0,1,2,1,2,0,0,1,0,1,2,0,2,0,0,1,0,1,0,1,0,2,1,0,0,2,2,1,2,1,2,2,2
Abby Pauline,562,RN,Pediatric,0,1,0,2,0,1,0,0,0,1,2,1,2,2,2,1,2,1,1,1,0,2,0,2,1,0,2,2,0,0,0,2,1,0,0,0,1,0,2,2,1,0
Simone Rosamond,563,NA,Surgery,2,0,1,1,1,1,0,0,1,0,0,1,2,2,0,0,2,0,0,1,2,2,0,2,0,1,2,2,1,0,0,2,1,1,2,1,1,1,1,1,2,1
Wanda Lorena,564,NA,Oncology,2,0,2,1,2,1,2,1,1,1,1,0,1,1,1,0,2,1,1,1,2,0,2,0,0,1,2,1,0,2,1,0,2,1,0,2,2,2,1,1,2,2
Lennie Arie,565,NA,Surgery,1,1,1,0,2,2,2,1,1,1,2,0,0,0,0,0,0,2,0,1,0,2,1,1,0,1,0,1,1,1,2,0,0,2,1,1,0,0,1,2,0,1
Genevieve Jorge,566,LPN,Surgery,0,2,0,0,0,1,1,2,1,2,0,1,2,1,2,0,0,1,0,2,2,2,2,1,1,0,0,2,0,1,0,2,0,2,0,0,1,2,1,2,0,0
Tamekia Carol,567,NA,Surgery,0,1,1,2,2,2,1,2,0,1,0,0,0,1,1,2,1,0,1,1,0,2,1,2,2,2,2,0,2,0,1,2,2,0,1,0,1,2,1,0,1,2
Nelson Larry,568,NA,Oncology,0,2,1,0,0,0,0,0,1,1,1,0,2,2,2,0,2,0,1,0,2,0,1,0,0,1,1,2,1,1,2,1,0,1,0,0,1,0,0,0,1,1
Talia Carter,569,NA,Oncology,2,0,2,0,0,1,2,0,2,1,2,2,2,2,2,0,0,0,1,0,1,0,0,2,1,2,2,0,0,0,0,1,1,0,0,0,2,0,1,1,2,0
Xavier Lessie,570,LPN,Surgery,2,2,1,0,1,0,0,2,2,2,0,2,1,2,2,0,0,0,0,1,2,2,0,1,1,2,1,1,0,2,0,2,0,1,1,1,1,1,2,0,0,1
Deedee Enos,571,RN,Surgery,1,2,1,1,2,0,2,2,1,0,2,1,2,1,2,1,2,0,2,2,1,2,1,2,2,2,2,1,2,0,2,2,1,2,2,0,2,1,2,2,0,0
Holden Lorenzo,572,LPN,Surgery,1,2,2,1,2,1,0,0,0,2,0,0,0,1,1,2,0,2,0,2,2,2,1,1,1,2,2,1,2,1,0,0,2,1,2,0,1,2,2,0,2,2
Malcolm Summer,573,LPN,Pediatric,2,1,1,1,1,1,2,1,0,1,0,2,2,0,2,2,0,1,2,1,1,1,0,2,1,2,0,0,0,1,0,2,2,1,1,0,1,2,0,0,2,0
Ophelia Salvador,574,LPN,Pediatric,1,0,0,2,1,2,1,1,0,2,1,1,2,0,1,1,1,1,2,2,2,2,1,0,0,0,0,2,2,1,0,0,0,2,2,0,2,2,2,0,2,0
Twila Mary,575,LPN,Oncology,0,1,0,2,1,1,1,2,0,1,1,0,2,2,0,0,0,2,1,0,0,0,0,2,1,2,0,2,2,0,2,2,0,1,1,1,2,1,1,2,1,1
Wayman Mariah,576,RN,Oncology,1,0,1,1,0,0,1,0,0,0,1,0,1,2,2,1,2,2,1,0,1,2,2,1,1,1,2,1,0,2,2,1,0,1,0,0,0,2,1,0,2,2
Donovan Cecile,577,LPN,Surgery,0,2,2,2,1,0,2,2,1,2,2,0,1,2,2,0,1,0,1,0,1,1,1,2,2,2,2,0,1,0,1,0,0,0,2,0,0,1,1,0,2,1
Camille Alta,578,LPN,Pediatric,0,1,0,1,0,1,1,2,2,2,1,0,2,1,0,2,1,1,0,1,2,1,1,1,1,1,2,1,2,2,1,0,0,0,1,0,2,0,1,0,1,1
Maybell Lulu,579,LPN,Surgery,1,1,1,2,1,1,2,2,0,2,0,1,2,0,0,0,1,0,1,2,0,0,1,1,2,0,2,0,1,0,0,2,2,1,2,2,1,2,0,1,1,0
Al Alverta,580,RN,Surgery,1,2,1,2,1,1,2,1,2,0,2,1,2,0,2,1,1,0,2,1,2,2,2,0,1,1,1,1,0,1,1,1,2,2,1,0,0,0,1,2,1,0
Rufus Clarance,581,LPN,Surgery,2,0,0,0,1,2,1,2,2,1,1,2,2,1,2,1,0,0,1,1,1,2,0,1,0,2,2,0,1,1,2,2,0,2,0,1,1,0,1,1,0,0
Mitchell Berneice,582,NA,Surgery,1,1,1,2,2,2,0,2,1,1,2,2,1,2,1,2,0,0,0,2,1,2,0,0,2,2,2,2,1,1,0,0,2,0,1,0,1,1,1,0,0,2
Bret Althea,583,LPN,Oncology,0,2,1,2,2,1,2,2,2,2,2,1,1,0,0,1,1,2,2,1,0,2,1,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1
Oralia Bennie,584,RN,Surgery,1,1,1,1,1,1,2,0,1,0,1,0,1,0,0,2,2,2,0,0,0,0,2,2,1,0,1,0,0,0,1,0,1,1,0,1,2,1,2,2,0,2
Jermaine Gena,585,RN,Surgery,0,0,2,0,2,1,1,2,0,2,1,1,2,0,2,0,2,0,2,2,2,0,1,0,0,1,0,1,1,0,2,1,2,2,0,0,2,0,2,1,2,2
Ira Phoenix,586,LPN,Surgery,1,1,1,0,1,2,0,1,0,2,2,1,1,1,1,1,2,1,1,1,2,1,0,0,1,2,0,1,0,0,0,0,2,2,2,1,1,1,0,2,1,2
Ward Eudora,587,RN,Surgery,2,1,2,1,0,1,0,0,0,2,2,1,2,0,0,2,2,2,1,1,0,1,2,1,0,1,1,2,1,2,2,0,2,0,0,1,1,1,2,1,0,1
Luis Carroll,588,RN,Pediatric,1,0,2,1,2,2,1,0,0,2,1,2,0,1,1,1,0,1,2,2,0,2,0,0,1,1,2,0,2,0,1,1,1,2,1,1,0,2,2,2,2,2
Miriam Jo,589,LPN,Surgery,0,1,2,0,2,2,2,0,0,1,1,2,2,2,2,1,0,2,0,1,2,1,1,2,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0
Lynwood Vina,590,NA,Surgery,0,0,0,0,0,0,2,0,1,2,2,0,1,2,2,2,0,2,1,0,0,2,1,1,0,0,1,1,0,1,2,1,0,1,2,1,0,2,0,2,1,1
Adele Eddie,591,LPN,Oncology,1,2,0,0,1,0,1,2,2,1,1,2,1,1,1,1,2,0,2,1,1,2,0,0,2,2,2,0,2,1,1,2,0,1,1,0,1,1,2,2,0,1
Douglas Ronan,592,NA,Surgery,1,0,1,2,1,0,2,0,2,0,0,0,0,1,1,2,0,1,1,1,1,0,2,0,2,0,0,1,2,2,1,0,1,2,2,1,0,2,2,0,2,2
Tia Cloyd,593,LPN,Surgery,1,1,1,2,2,0,1,2,1,1,0,2,2,1,2,1,0,1,1,1,2,0,2,0,1,0,1,2,1,1,0,2,1,2,1,0,2,1,1,0,0,2
Scarlett Hilton,594,LPN,Oncology,2,1,1,2,2,1,0,2,0,0,0,2,2,0,2,2,0,2,0,1,1,1,1,1,0,1,0,2,0,0,1,1,1,2,1,2,0,2,1,0,2,2
Regis Isaias,595,NA,Oncology,1,2,0,1,1,0,0,0,1,2,1,0,1,2,1,1,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,2,1,0
Roxanna Adrian,596,RN,Oncology,1,0,2,2,0,0,0,1,0,2,1,2,2,2,0,0,0,1,1,0,1,2,2,2,0,0,1,2,0,2,1,1,1,0,0,2,0,0,0,1,0,2
Regina Edyth,597,NA,Pediatric,0,1,0,0,0,1,1,1,1,0,2,2,2,2,1,2,1,1,1,2,2,1,1,0,1,2,1,1,0,2,0,0,0,1,2,0,2,2,1,1,1,2
Williams Damon,598,RN,Pediatric,1,1,1,0,2,2,1,1,0,1,1,0,1,2,0,1,1,2,0,0,1,0,1,2,1,2,1,0,0,2,0,0,0,1,2,1,0,0,2,0,1,2
Aletha Ruby,599,LPN,Oncology,0,2,1,1,1,1,1,1,1,2,2,0,2,1,0,2,0,0,0,1,0,0,2,2,2,1,2,1,0,2,1,1,2,0,1,0,2,0,2,2,0,1
Mable Casey,600,NA,Pediatric,1,2,0,1,2,0,0,0,2,2,0,0,1,1,1,2,2,2,1,2,0,2,1,1,0,0,1,1,0,0,2,2,2,0,0,2,2,1,2,2,0,2
Orion Tommie,601,RN,Pediatric,1,2,0,2,2,0,2,2,0,0,2,1,0,2,0,0,2,2,2,2,1,0,1,2,1,0,2,2,1,2,0,2,1,0,2,0,2,1,1,0,1,2
Elick Ilene,602,LPN,Surgery,1,1,1,0,1,0,1,1,2,0,0,2,2,1,1,2,0,2,1,0,2,0,0,1,0,0,2,2,2,0,0,0,0,0,1,0,0,2,2,0,2,0
Etta Farrell,603,LPN,Pediatric,1,1,1,1,2,1,0,1,2,0,2,1,2,2,0,2,2,1,2,2,1,2,0,1,2,2,1,1,2,0,1,1,0,2,0,0,0,1,1,1,0,1
Marcel Karissa,604,NA,Pediatric,2,1,2,2,2,1,1,0,0,2,0,2,1,1,1,2,0,2,1,0,1,1,2,2,1,2,2,0,0,1,0,2,1,2,2,2,1,1,2,0,2,1
Danita Davis,605,LPN,Oncology,0,1,1,1,2,2,1,1,0,0,0,0,1,1,2,1,2,2,2,1,2,1,0,0,2,0,0,0,0,0,0,2,2,0,0,2,2,2,2,2,1,1
Lynn Kara,606,RN,Surgery,0,0,0,2,2,0,2,1,2,1,1,2,1,0,0,2,1,0,0,1,0,2,2,0,1,1,2,2,1,1,1,2,1,0,1,2,1,2,0,0,0,1
Elaine Allan,607,LPN,Oncology,2,2,1,0,2,1,1,1,0,2,0,0,2,2,1,1,0,2,0,0,2,2,0,2,1,1,1,2,2,2,1,2,0,1,0,1,1,0,0,2,1,2
Casimer Omer,608,LPN,Surgery,2,1,1,1,0,1,2,2,1,0,0,2,1,0,1,1,2,2,1,2,0,2,2,0,2,0,1,2,0,2,1,1,0,2,0,2,0,0,0,2,0,0
Alfredo Jewell,609,RN,Pediatric,0,1,2,0,2,1,0,1,1,2,1,0,2,0,2,2,1,1,2,1,1,1,0,0,1,1,2,0,2,0,2,2,1,1,0,0,1,1,2,0,1,2
Trent Hermine,610,NA,Oncology,0,0,1,1,1,1,0,1,0,0,0,0,1,2,2,2,1,0,2,0,0,2,0,0,2,2,0,1,1,0,2,1,2,2,0,0,0,2,1,0,0,0
Edith Loren,611,LPN,Pediatric,2,2,0,2,0,1,2,1,0,2,2,0,2,0,2,0,2,2,0,0,2,0,0,2,0,0,1,1,0,0,2,0,0,2,1,2,0,0,1,2,1,0
Ardella Lillian,612,LPN,Oncology,1,2,0,2,0,0,2,1,1,0,2,0,1,2,0,0,0,1,1,2,1,1,1,2,1,1,0,1,2,2,0,0,2,2,0,1,1,2,0,2,2,0
Dorothy Marion,613,LPN,Oncology,2,2,0,0,1,1,0,0,1,1,0,2,1,1,1,1,0,1,2,1,0,2,0,0,1,0,2,0,1,2,0,1,0,2,1,1,1,0,0,2,2,0
Grover Wilfred,614,LPN,Oncology,0,0,1,1,2,2,0,2,1,2,0,2,0,2,1,0,0,1,1,0,0,1,1,2,2,1,0,1,2,1,2,2,1,0,2,2,1,1,0,2,2,2
Myer Cary,615,RN,Oncology,2,1,0,2,1,1,2,2,0,1,1,1,2,2,1,2,2,2,0,1,1,2,2,2,2,1,1,0,1,2,2,2,2,2,1,0,0,0,1,2,1,0
Edith Cindy,616,RN,Pediatric,0,1,0,0,1,1,1,0,2,2,2,0,0,0,0,0,0,2,2,0,2,0,0,1,0,0,1,2,0,0,1,0,0,2,0,1,1,0,0,2,2,1
Lyle Grace,617,NA,Oncology,2,1,2,0,1,1,0,2,0,1,2,1,2,1,2,1,0,2,1,1,1,0,1,1,2,0,2,0,2,1,2,2,1,1,2,2,0,1,2,0,2,1
Shirlee William,618,LPN,Surgery,0,0,1,2,1,1,1,0,1,1,0,1,1,1,2,2,2,0,1,1,1,2,2,1,2,1,1,0,0,2,2,0,2,0,2,1,0,1,2,0,2,1
Curtis Carmella,619,LPN,Surgery,1,2,2,1,0,1,0,2,2,1,0,1,2,1,1,2,1,0,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0
Murphy Gil,620,NA,Oncology,1,1,2,0,0,2,0,2,1,2,2,1,2,0,1,0,0,0,0,1,1,2,0,2,1,1,0,0,2,1,1,0,1,0,0,2,1,2,0,2,2,1
Claudie Julius,621,NA,Pediatric,0,1,2,0,1,0,1,0,2,1,0,1,1,2,0,0,1,2,1,2,0,0,2,1,1,1,1,2,0,0,1,1,1,1,0,0,2,0,1,0,0,1
Cecil Newell,622,NA,Oncology,2,2,1,1,1,0,2,1,0,0,0,1,1,1,1,1,2,1,1,0,1,2,1,1,0,1,2,1,2,1,0,1,0,0,0,0,1,1,2,1,2,2
Alice Benjamine,623,LPN,Oncology,0,2,2,0,0,2,1,1,0,0,2,2,2,2,0,2,0,2,1,2,2,1,2,0,0,1,0,0,0,1,2,2,0,1,2,0,2,2,1,2,1,0
Leticia Essie,624,LPN,Surgery,1,0,2,1,1,2,2,1,0,2,1,2,0,1,2,0,2,0,0,2,0,0,1,1,2,2,2,0,1,2,0,0,0,1,2,1,0,2,2,1,1,2
Warren Salvatore,625,LPN,Pediatric,2,1,2,1,0,0,2,1,0,0,2,0,1,1,1,1,2,1,0,1,2,2,2,1,2,1,0,0,2,0,1,0,2,1,2,0,1,0,2,0,2,2
Kimberlee Kelsey,626,RN,Pediatric,2,0,2,0,2,2,0,1,1,1,1,1,1,0,1,2,2,0,0,1,0,0,0,2,0,0,0,2,1,0,0,2,2,2,2,0,1,2,1,2,1,0
Latrell Marie,627,LPN,Pediatric,1,2,1,2,0,0,2,2,1,0,1,1,1,2,2,1,0,1,0,0,0,2,2,2,1,1,0,1,1,2,1,1,1,0,1,0,1,0,1,1,0,1
Leota Jo,628,LPN,Oncology,1,2,0,2,1,1,2,1,0,2,1,1,1,0,2,1,0,0,2,1,0,0,0,2,2,2,1,2,1,1,2,1,0,1,1,1,1,2,0,0,2,2
Silas Edgar,629,RN,Oncology,2,0,0,2,1,2,2,0,0,1,2,1,0,0,2,1,1,2,2,2,0,2,0,1,0,0,1,1,2,1,0,0,2,1,2,0,0,1,2,1,2,2
Amalia Kay,630,RN,Pediatric,0,0,2,2,0,0,2,2,1,1,0,1,1,2,2,1,1,2,2,1,1,0,0,0,0,2,0,1,0,0,2,0,2,2,0,1,0,2,2,1,1,2
Shelia Lorin,631,RN,Surgery,2,0,1,1,2,0,2,1,1,2,0,2,0,0,1,2,0,2,0,2,0,2,0,1,2,2,1,1,1,1,2,1,0,1,0,1,2,1,0,2,1,1
Rex Jon,632,NA,Surgery,0,1,0,1,2,1,0,1,0,0,2,0,2,2,0,0,2,2,2,0,1,0,0,2,2,1,0,1,0,2,2,0,1,1,0,1,2,0,0,1,0,1
Consuelo Jessica,633,RN,Pediatric,2,0,2,1,2,1,1,0,2,2,2,2,2,1,0,2,0,0,2,1,1,0,0,0,2,0,2,1,1,0,2,1,1,0,2,0,2,0,1,1,1,0
Cynthia Carol,634,RN,Surgery,2,2,0,0,2,0,2,0,2,0,0,0,2,2,1,1,1,0,2,0,2,2,1,1,2,1,1,0,2,2,0,2,1,0,1,0,1,0,1,1,0,0
Lorraine Jill,635,RN,Oncology,2,2,0,2,2,2,1,2,1,1,0,2,0,1,0,2,1,1,2,1,1,1,1,2,2,0,2,0,2,2,1,1,2,1,2,1,0,1,2,2,0,1
Jonnie Rodolfo,636,NA,Surgery,1,1,2,0,2,2,2,1,0,1,0,0,2,1,2,2,1,1,2,1,1,0,2,2,0,2,1,1,1,0,2,1,1,2,2,0,0,1,0,0,2,1
Rory Jess,637,RN,Pediatric,0,2,2,1,2,1,1,0,1,1,1,2,1,1,0,2,2,1,2,2,0,0,2,2,1,0,0,1,0,2,0,1,2,1,1,0,2,1,1,1,2,0
Faith Bruce,638,LPN,Oncology,0,0,2,1,1,2,0,1,1,1,2,0,1,0,0,1,2,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,0,2,0,2,1,1,1,0,1,2
Latonia Deborah,639,NA,Oncology,0,2,0,0,1,1,0,0,1,0,0,0,1,2,1,0,2,1,0,2,2,0,1,1,1,0,2,2,1,2,1,1,2,2,0,0,2,0,1,2,1,0
Elisha Lonnie,640,RN,Pediatric,1,1,2,1,2,0,2,1,2,0,0,0,0,0,1,2,2,0,1,1,1,2,1,0,1,2,1,1,2,1,0,1,1,1,2,2,0,1,2,1,1,1
Corina Milburn,641,LPN,Surgery,1,0,1,1,2,2,2,2,1,2,2,1,1,2,2,0,0,2,2,0,1,1,0,0,0,1,0,0,0,0,2,1,1,1,1,2,0,1,1,1,0,1
Charlotte Jean,642,LPN,Pediatric,2,2,0,2,1,0,0,2,1,2,1,1,0,1,2,0,1,0,0,2,1,0,1,2,1,0,2,1,1,2,2,1,2,2,1,2,2,0,1,0,0,2
Nell Laci,643,LPN,Pediatric,2,1,1,2,2,1,0,0,2,0,0,1,1,2,0,1,2,2,2,1,1,2,2,2,2,0,2,1,0,0,2,1,1,1,2,0,1,1,2,2,2,2
Ned Carson,644,RN,Surgery,0,1,0,1,0,0,1,0,1,2,0,0,0,1,2,0,1,1,1,0,2,0,2,0,0,2,0,2,0,0,1,2,1,1,2,0,1,0,2,2,0,0
Jason Sim,645,RN,Pediatric,0,0,2,2,1,1,0,1,2,1,2,1,0,2,2,2,2,1,0,2,0,1,2,0,2,1,2,0,1,2,0,1,0,2,2,1,1,1,0,0,0,1
Lesley Eugene,646,NA,Oncology,0,0,0,2,0,2,0,2,1,1,2,0,0,0,0,2,1,0,1,2,1,1,1,0,1,1,1,2,2,1,2,2,2,1,2,0,1,2,1,2,0,2
Ginny Dudley,647,NA,Oncology,1,0,2,0,1,1,0,0,2,1,2,0,1,2,1,2,1,0,0,1,2,1,2,0,0,0,2,0,2,2,1,2,2,0,0,0,1,2,1,1,1,1
Roderick Malinda,648,LPN,Pediatric,0,2,2,0,2,2,2,0,2,0,0,1,0,2,1,2,0,2,0,2,0,1,1,2,2,1,1,1,0,1,1,0,0,0,2,1,2,1,2,0,2,2
Irvin Eloy,649,RN,Oncology,1,0,2,1,2,1,0,1,2,2,1,1,0,2,1,2,1,2,1,1,2,2,2,1,0,0,0,0,1,0,1,1,1,1,1,1,0,2,0,0,1,1
Jess Coy,650,RN,Surgery,1,2,2,2,2,1,0,0,1,1,0,2,0,1,2,0,0,1,1,0,2,0,0,0,2,1,2,2,0,1,2,2,0,1,0,1,0,1,1,0,1,1
Alfredo Juliet,651,RN,Oncology,1,2,1,2,1,0,0,2,0,0,2,2,1,0,0,0,1,0,2,0,2,1,2,2,1,2,1,2,0,0,1,2,1,0,2,1,1,1,0,2,0,2
Jayden Deanne,652,LPN,Pediatric,0,2,2,2,2,0,2,1,0,1,0,0,1,2,0,0,1,0,1,1,0,1,2,0,1,2,1,0,1,1,0,2,1,0,1,1,1,1,1,0,2,1
Alva Mafalda,653,RN,Oncology,1,1,0,0,1,0,0,1,2,1,1,1,1,1,1,2,1,1,1,0,2,0,0,1,0,0,2,1,1,2,1,1,2,1,1,2,0,2,1,2,1,2
Orval Christene,654,NA,Oncology,1,2,0,2,1,2,0,0,0,1,1,0,2,1,0,2,1,1,1,1,0,1,0,0,0,2,1,0,1,2,2,2,2,1,2,0,0,2,0,0,0,0
Benjamin Ivory,655,NA,Pediatric,2,0,0,1,0,1,1,1,0,2,2,2,0,0,0,0,1,1,0,1,1,1,2,2,0,0,2,1,0,0,0,1,0,0,2,1,0,0,2,2,0,1
Prudence Carey,656,RN,Oncology,1,2,2,1,1,2,2,0,1,2,2,1,0,0,2,1,1,0,1,1,0,1,0,2,2,0,1,0,1,0,1,2,0,2,2,1,1,1,1,0,2,2
Gabrielle Marcel,657,RN,Surgery,0,2,0,2,2,1,0,2,2,1,0,0,1,1,0,1,0,2,2,1,1,2,2,0,0,2,2,2,2,2,2,0,2,1,1,0,2,1,2,0,1,1
Scott Gertrude,658,LPN,Pediatric,0,2,2,1,0,0,1,1,0,1,2,0,2,2,1,2,1,1,1,1,0,0,2,2,2,1,1,0,2,2,2,0,1,2,1,2,0,0,2,1,0,2
Kenny Consuelo,659,RN,Oncology,2,2,1,0,1,0,0,1,0,0,2,1,2,2,1,1,0,2,0,0,1,0,2,2,0,2,2,0,0,1,0,1,0,0,1,2,2,1,2,1,1,1
Tonya Don,660,RN,Surgery,2,0,0,1,1,2,1,1,0,0,2,2,0,2,0,0,0,2,0,1,0,0,0,2,2,2,1,2,2,2,1,1,1,1,2,1,2,0,1,0,2,1
Wilmer Lilian,661,RN,Pediatric,0,1,2,0,0,0,1,2,1,0,1,2,2,0,1,0,1,2,0,2,0,2,0,0,2,0,1,0,2,0,1,1,0,0,2,0,2,2,1,1,0,0
Deborah Colt,662,NA,Surgery,0,0,0,1,2,1,1,2,0,2,2,1,1,0,0,2,1,0,1,1,0,2,2,1,2,2,1,0,0,1,0,0,1,2,0,1,0,1,0,2,0,2
Dane Brandt,663,LPN,Pediatric,2,2,0,2,0,0,1,2,1,1,2,0,0,0,1,2,2,1,0,0,0,2,0,2,2,0,2,1,0,1,1,1,1,0,2,0,2,1,2,2,2,2
Shannon Lenore,664,RN,Pediatric,1,2,2,0,0,2,2,1,0,1,0,1,0,1,1,0,2,0,0,0,1,0,1,1,2,2,1,2,2,1,0,1,2,2,0,2,2,2,2,1,0,0
Faustino Anna,665,NA,Pediatric,1,0,2,0,1,2,0,0,1,2,2,2,1,1,2,2,0,0,1,0,1,0,0,1,0,1,2,1,1,1,1,0,1,0,1,0,0,1,0,0,2,1
Mason Natalie,666,RN,Oncology,2,0,2,2,0,0,0,0,1,0,1,1,0,2,0,0,1,2,0,0,1,1,0,0,1,2,0,2,2,2,2,1,1,2,2,2,0,2,1,0,1,1
Rene Dana,667,LPN,Oncology,2,0,1,2,1,1,2,0,1,1,1,1,0,2,2,0,0,1,2,2,1,1,2,1,2,0,1,1,1,0,1,1,0,2,1,0,1,2,2,2,0,1
Robbie Wayne,668,RN,Surgery,1,0,0,0,0,1,0,1,2,1,1,2,2,1,2,0,2,1,0,0,0,2,2,2,2,1,1,1,0,0,0,1,2,0,2,0,0,2,2,0,0,2
Mike Eula,669,LPN,Surgery,1,1,1,2,0,0,2,1,2,1,1,0,2,1,1,0,0,2,0,0,2,1,2,2,0,2,0,0,2,0,0,1,1,2,2,1,0,2,1,0,2,0
